dist,Z
0.0,882.2210083007812
6.060986819360158e-05,882.2210083007812
0.00012121973638720316,882.0980224609375
0.00018182960458080474,881.6290283203125
0.00024243947277440632,881.3569946289062
0.0003030493409680079,881.8510131835938
0.0003636592091616095,881.802001953125
0.00042426907735521106,882.6900024414062
0.00048487894554881264,882.7639770507812
0.0005454888137424142,882.4920043945312
0.0006060986819360158,882.5540161132812
0.0006667085501296174,882.5540161132812
0.000727318418323219,882.5670166015625
0.0007879282865168205,882.1220092773438
0.0008485381547104221,881.7030029296875
0.0009091480229040238,881.6290283203125
0.0009697578910976253,881.6290283203125
0.0010303677592912268,881.4559936523438
0.0010909776274848283,881.208984375
0.00115158749567843,880.9869995117188
0.0012121973638720316,881.1099853515625
0.0012728072320656331,881.8510131835938
0.0013334171002592349,882.5419921875
0.0013940269684528364,882.77099609375
0.001454636836646438,882.77099609375
0.0015152467048400395,883.0360107421875
0.001575856573033641,882.5709838867188
0.0016364664412272427,882.3720092773438
0.0016970763094208443,882.5709838867188
