dist,Z
0.0,881.1480102539062
5.9863335829462735e-05,881.135009765625
0.00011972667165892547,881.0859985351562
0.0001795900074883882,881.0980224609375
0.00023945334331785094,881.0859985351562
0.0002993166791473137,881.0859985351562
0.0003591800149767764,881.0859985351562
0.00041904335080623917,881.1849975585938
0.0004789066866357019,881.208984375
0.0005387700224651647,881.208984375
0.0005986333582946274,880.9619750976562
0.0006584966941240901,881.135009765625
0.0007183600299535528,881.1599731445312
0.0007782233657830155,881.5549926757812
0.0008380867016124783,882.6160278320312
0.000897950037441941,882.5910034179688
0.0009578133732714038,882.5540161132812
0.0010176767091008665,882.5540161132812
0.0010775400449303293,882.5170288085938
0.001137403380759792,882.4920043945312
0.0011972667165892547,882.4920043945312
0.0012571300524187173,882.4550170898438
0.0013169933882481802,882.3809814453125
0.001376856724077643,882.3200073242188
0.0014367200599071056,882.2949829101562
0.0014965833957365684,882.2210083007812
0.001556446731566031,882.14697265625
0.0016163100673954938,882.0980224609375
0.0016761734032249567,881.6290283203125
0.0017360367390544193,881.3820190429688
0.001795900074883882,881.8510131835938
0.0018557634107133447,882.5670166015625
0.0019156267465428075,882.7639770507812
0.0019754900823722703,882.7639770507812
0.002035353418201733,882.4920043945312
0.0020952167540311956,882.5540161132812
0.0021550800898606586,882.5540161132812
0.002214943425690121,882.5670166015625
0.002274806761519584,882.1220092773438
0.002334670097349047,881.7030029296875
0.0023945334331785095,881.5789794921875
0.002454396769007972,881.6290283203125
0.0025142601048374347,881.4559936523438
0.0025741234406668977,881.208984375
0.0026339867764963603,880.9869995117188
0.002693850112325823,881.8510131835938
0.002753713448155286,881.8510131835938
0.0028135767839847486,882.5419921875
0.002873440119814211,882.77099609375
0.0029333034556436742,882.77099609375
0.002993166791473137,883.0360107421875
0.0030530301273025994,882.5709838867188
0.003112893463132062,882.3720092773438
0.003172756798961525,882.5709838867188
